12C 1.18e-04 1.07e-03 1.17e-04 1.07e-03 1.17e-04 1.04e-03
13C 7.87e-11 6.23e-11 7.69e-11 5.96e-11 4.72e-11 7.91e-10
14N 1.62e-07 1.02e-08 1.22e-06 8.98e-09 3.53e-05 1.02e-07
15N 1.00e-08 1.14e-09 1.05e-08 1.36e-09 2.70e-08 4.79e-10
16O 9.09e-03 8.03e-02 9.10e-03 8.02e-02 9.60e-03 8.17e-02
17O 1.86e-10 2.94e-09 1.58e-09 2.79e-09 4.65e-08 2.67e-08
18O 8.37e-09 1.50e-10 1.62e-08 1.44e-10 2.67e-07 1.02e-09
19F 4.11e-09 1.21e-11 4.42e-09 1.20e-11 1.41e-08 7.68e-11
20Ne 1.56e-04 2.93e-03 1.55e-04 2.93e-03 1.60e-04 2.67e-03
21Ne 1.51e-08 7.23e-08 1.65e-08 6.98e-08 6.13e-08 6.82e-07
22Ne 1.21e-08 2.04e-08 3.11e-08 1.97e-08 6.44e-07 6.34e-07
23Na 1.45e-06 1.36e-05 1.45e-06 1.36e-05 1.62e-06 2.86e-05
24Mg 3.05e-03 7.07e-03 3.09e-03 7.26e-03 3.20e-03 3.22e-03
25Mg 2.23e-06 1.99e-05 2.29e-06 1.94e-05 3.38e-06 9.07e-05
26Mg 2.20e-06 3.30e-05 2.22e-06 3.22e-05 3.31e-06 1.41e-04
27Al 7.63e-05 2.83e-04 7.71e-05 2.84e-04 7.98e-05 3.55e-04
28Si 1.28e-02 1.91e-01 1.28e-02 1.91e-01 1.30e-02 1.90e-01
29Si 8.93e-05 4.17e-04 8.96e-05 4.13e-04 9.29e-05 1.42e-03
30Si 1.02e-04 6.09e-04 1.03e-04 6.02e-04 1.10e-04 3.28e-03
31P 7.62e-05 3.17e-04 7.61e-05 3.13e-04 7.81e-05 8.81e-04
32S 5.58e-03 1.13e-01 5.56e-03 1.13e-01 5.59e-03 9.62e-02
33S 7.76e-05 2.51e-04 7.71e-05 2.48e-04 7.67e-05 4.72e-04
34S 1.31e-04 1.33e-03 1.31e-04 1.30e-03 1.35e-04 6.24e-03
