12C 3.43e-03 1.26e-02 3.43e-03 1.26e-02 3.33e-03 1.21e-02
13C 1.81e-09 2.42e-07 1.80e-09 2.32e-07 1.19e-09 9.05e-07
14N 6.43e-07 9.97e-06 1.73e-06 9.67e-06 3.67e-05 1.29e-05
15N 2.33e-07 2.11e-08 2.47e-07 2.06e-08 6.49e-07 2.62e-08
16O 2.51e-03 1.44e-01 2.52e-03 1.44e-01 2.83e-03 1.46e-01
17O 5.55e-08 3.48e-06 5.73e-08 3.40e-06 9.40e-08 4.32e-06
18O 2.69e-07 4.71e-08 2.93e-07 4.54e-08 1.04e-06 6.96e-08
19F 2.68e-07 6.87e-10 2.83e-07 7.22e-10 7.35e-07 4.97e-09
20Ne 1.58e-03 6.42e-03 1.58e-03 6.42e-03 1.70e-03 5.70e-03
21Ne 8.07e-07 2.38e-06 8.34e-07 2.29e-06 1.67e-06 7.77e-06
22Ne 9.42e-07 1.47e-04 1.00e-06 1.43e-04 2.60e-06 8.18e-04
23Na 1.03e-05 7.12e-05 1.03e-05 7.01e-05 1.06e-05 1.73e-04
24Mg 2.04e-03 1.26e-02 2.04e-03 1.30e-02 2.16e-03 5.77e-03
25Mg 3.46e-05 1.07e-04 3.49e-05 1.05e-04 4.90e-05 3.82e-04
26Mg 3.56e-05 1.34e-04 3.56e-05 1.31e-04 3.71e-05 5.19e-04
27Al 8.23e-05 5.28e-04 8.22e-05 5.31e-04 8.48e-05 6.76e-04
28Si 4.15e-03 2.57e-01 4.16e-03 2.57e-01 4.38e-03 2.54e-01
29Si 5.74e-05 7.62e-04 5.71e-05 7.54e-04 5.47e-05 2.56e-03
30Si 7.15e-05 1.06e-03 7.14e-05 1.05e-03 7.29e-05 5.61e-03
31P 6.62e-05 5.29e-04 6.62e-05 5.22e-04 6.89e-05 1.46e-03
32S 2.34e-03 1.45e-01 2.35e-03 1.45e-01 2.59e-03 1.23e-01
33S 1.33e-05 4.07e-04 1.33e-05 4.01e-04 1.58e-05 7.46e-04
34S 1.14e-05 2.10e-03 1.14e-05 2.05e-03 1.32e-05 9.81e-03
36S 6.46e-10 6.35e-08 3.18e-09 6.99e-08 3.24e-08 6.19e-06
35Cl 4.61e-05 1.31e-04 4.63e-05 1.28e-04 5.50e-05 3.45e-04
37Cl 6.60e-07 2.79e-05 6.76e-07 2.73e-05 1.22e-06 5.40e-05
36Ar 1.06e-03 2.53e-02 1.07e-03 2.52e-02 1.23e-03 1.81e-02
38Ar 2.00e-06 8.73e-04 2.05e-06 8.44e-04 3.66e-06 3.96e-03
40Ar 4.72e-10 6.21e-09 4.13e-09 1.03e-08 3.25e-08 5.95e-07
39K 9.16e-05 6.68e-05 9.23e-05 6.53e-05 1.20e-04 1.48e-04
41K 5.60e-06 4.64e-06 5.56e-06 4.54e-06 4.82e-06 8.14e-06
40Ca 3.13e-03 2.15e-02 3.13e-03 2.15e-02 3.03e-03 1.46e-02
42Ca 6.36e-06 2.25e-05 6.42e-06 2.16e-05 8.27e-06 9.31e-05
43Ca 1.78e-05 7.20e-08 1.79e-05 7.15e-08 2.00e-05 5.33e-07
44Ca 2.26e-04 1.30e-05 2.25e-04 1.30e-05 1.91e-04 1.01e-05
46Ca 1.56e-10 2.64e-10 1.50e-09 2.35e-09 1.23e-08 2.82e-07
48Ca 2.86e-11 3.09e-11 2.73e-10 3.00e-10 5.21e-09 2.60e-08
45Sc 1.13e-06 2.23e-07 1.13e-06 2.23e-07 9.56e-07 7.69e-07
46Ti 9.30e-07 8.28e-06 9.34e-07 7.99e-06 1.07e-06 3.04e-05
47Ti 7.18e-06 3.23e-07 7.14e-06 3.17e-07 5.88e-06 1.80e-06
48Ti 8.33e-06 3.21e-04 8.23e-06 3.22e-04 6.14e-06 2.17e-04
49Ti 2.86e-07 1.87e-05 2.83e-07 1.86e-05 2.20e-07 2.56e-05
50Ti 1.25e-10 7.16e-10 1.28e-09 4.64e-09 4.33e-08 7.48e-07
50V 1.28e-10 4.15e-09 1.77e-10 5.15e-09 3.84e-09 1.98e-07
51V 2.57e-07 4.51e-05 2.56e-07 4.46e-05 2.47e-07 9.21e-05
50Cr 1.30e-07 1.39e-04 1.30e-07 1.37e-04 1.29e-07 6.93e-04
52Cr 8.65e-07 6.20e-03 8.78e-07 6.21e-03 1.35e-06 4.87e-03
53Cr 2.90e-08 4.66e-04 3.19e-08 4.62e-04 1.55e-07 8.24e-04
54Cr 2.74e-10 2.17e-08 2.82e-09 3.62e-08 1.19e-07 1.42e-06
55Mn 1.09e-07 2.19e-03 1.28e-07 2.17e-03 8.88e-07 4.61e-03
54Fe 2.20e-08 1.34e-02 7.53e-08 1.31e-02 1.87e-06 5.41e-02
56Fe 8.98e-07 1.40e-01 1.75e-06 1.40e-01 3.40e-05 1.17e-01
57Fe 9.69e-08 1.22e-03 2.00e-07 1.22e-03 6.39e-06 2.21e-03
58Fe 8.95e-09 3.13e-08 9.77e-08 2.65e-07 7.06e-06 9.47e-06
59Co 3.05e-08 1.21e-06 2.12e-07 1.57e-06 8.03e-06 2.77e-05
58Ni 4.26e-08 1.15e-03 1.89e-07 1.13e-03 9.23e-06 4.60e-03
60Ni 1.17e-07 8.42e-06 5.49e-07 1.37e-05 6.29e-06 2.15e-04
61Ni 3.38e-08 2.36e-07 2.13e-07 7.28e-07 2.13e-06 2.60e-05
62Ni 4.93e-08 1.36e-06 3.73e-07 4.28e-06 2.71e-06 1.43e-04
64Ni 1.13e-09 1.29e-08 1.16e-08 1.25e-07 2.08e-07 1.17e-05
63Cu 7.17e-09 4.58e-08 4.31e-08 4.49e-07 5.17e-07 1.06e-05
64Zn 1.08e-08 9.90e-08 2.24e-08 7.80e-07 1.27e-07 2.13e-06
66Zn 4.87e-09 2.01e-07 3.44e-08 1.78e-06 1.91e-07 1.94e-05
67Zn 8.20e-10 2.89e-09 6.37e-09 2.79e-08 2.46e-08 1.70e-06
68Zn 7.00e-10 1.00e-08 5.59e-09 9.69e-08 3.67e-08 3.47e-06
70Zn 6.84e-12 9.76e-11 7.75e-11 9.44e-10 7.45e-09 7.57e-08
69Ga 7.03e-11 5.99e-09 6.65e-10 5.83e-08 1.43e-08 5.47e-07
71Ga 3.99e-11 7.92e-10 4.02e-10 7.54e-09 9.63e-09 2.25e-07
