14C 6.91e-11 2.08e-07 6.95e-11 1.95e-07 5.21e-11 1.18e-06
22Na 1.49e-08 1.41e-08 1.54e-08 1.41e-08 2.93e-08 1.00e-08
26Al 3.04e-06 7.54e-06 3.03e-06 7.58e-06 3.06e-06 2.94e-06
32Si 4.31e-12 2.23e-10 4.13e-12 2.40e-10 4.67e-12 3.72e-08
32P 1.54e-08 1.19e-07 1.54e-08 1.16e-07 1.63e-08 2.06e-06
33P 1.04e-08 8.24e-08 1.04e-08 8.06e-08 1.10e-08 1.22e-06
35S 1.40e-08 9.21e-08 1.39e-08 8.71e-08 1.48e-08 2.98e-06
36Cl 5.00e-08 3.72e-07 4.98e-08 3.61e-07 5.24e-08 2.70e-06
37Ar 9.40e-06 1.79e-05 9.38e-06 1.75e-05 9.50e-06 3.27e-05
39Ar 6.51e-10 3.68e-09 7.05e-10 4.77e-09 2.14e-09 2.27e-07
40K 5.22e-09 2.44e-08 5.25e-09 2.39e-08 8.56e-09 2.28e-07
41Ca 6.35e-06 3.26e-06 6.35e-06 3.20e-06 7.10e-06 5.71e-06
44Ti 1.99e-03 1.65e-05 2.00e-03 1.65e-05 2.13e-03 1.12e-05
48V 1.83e-06 4.56e-08 1.85e-06 4.53e-08 2.54e-06 8.44e-08
49V 4.35e-07 1.54e-07 4.41e-07 1.54e-07 6.76e-07 6.86e-07
48Cr 4.47e-03 4.03e-04 4.49e-03 4.04e-04 4.97e-03 2.84e-04
49Cr 4.06e-05 2.14e-05 4.10e-05 2.13e-05 5.42e-05 3.10e-05
51Cr 3.41e-06 7.68e-07 3.43e-06 7.54e-07 4.14e-06 1.08e-05
51Mn 3.69e-04 5.23e-05 3.71e-04 5.18e-05 4.19e-04 9.97e-05
52Mn 1.03e-05 2.80e-06 1.04e-05 2.80e-06 1.23e-05 3.96e-06
53Mn 6.93e-06 1.76e-05 6.99e-06 1.75e-05 9.00e-06 1.31e-04
54Mn 2.57e-10 1.58e-08 4.91e-10 1.68e-08 8.01e-09 6.71e-07
52Fe 5.08e-03 8.79e-03 5.09e-03 8.80e-03 5.25e-03 6.65e-03
53Fe 1.29e-04 6.03e-04 1.30e-04 5.99e-04 1.63e-04 9.62e-04
55Fe 1.09e-06 2.17e-05 1.11e-06 2.12e-05 1.63e-06 4.21e-04
59Fe 2.81e-10 4.66e-09 2.98e-09 4.79e-08 1.83e-07 1.16e-06
60Fe 1.59e-09 2.06e-08 1.58e-08 2.01e-07 2.61e-07 1.57e-05
55Co 4.11e-04 3.08e-03 4.11e-04 3.05e-03 3.94e-04 6.52e-03
56Co 2.72e-06 1.03e-05 2.74e-06 1.02e-05 3.18e-06 2.94e-05
57Co 6.54e-07 3.11e-06 6.95e-07 3.05e-06 2.95e-06 4.75e-05
58Co 5.51e-10 5.41e-09 4.09e-09 7.77e-09 2.80e-07 1.66e-07
60Co 1.50e-09 9.69e-09 1.43e-08 9.68e-08 2.83e-07 1.81e-06
56Ni 2.13e-03 3.98e-01 2.12e-03 3.98e-01 1.70e-03 3.43e-01
57Ni 1.37e-04 5.79e-03 1.37e-04 5.76e-03 1.27e-04 1.00e-02
59Ni 2.90e-06 1.82e-05 3.09e-06 1.80e-05 1.17e-05 3.98e-05
63Ni 6.78e-10 6.72e-09 6.50e-09 6.48e-08 8.20e-08 2.91e-06
62Zn 1.29e-05 5.82e-04 1.35e-05 5.73e-04 2.72e-05 1.63e-03
65Zn 1.15e-08 7.67e-09 3.72e-08 5.04e-08 4.48e-07 1.33e-07
65Ge 1.14e-07 3.45e-07 1.27e-07 3.44e-07 4.07e-07 2.90e-07
