14C 2.53e-12 2.17e-09 2.81e-12 1.29e-09 1.15e-11 5.76e-08
22Na 8.66e-09 1.03e-08 8.97e-09 1.04e-08 1.79e-08 7.49e-09
26Al 6.65e-07 6.65e-06 6.63e-07 6.67e-06 7.06e-07 2.76e-06
32Si 2.18e-12 8.20e-10 2.24e-12 4.33e-11 2.54e-12 1.41e-08
32P 2.00e-08 1.19e-07 2.01e-08 1.16e-07 2.14e-08 2.09e-06
33P 1.59e-08 9.33e-08 1.60e-08 9.05e-08 1.70e-08 1.36e-06
35S 1.17e-08 9.64e-08 1.16e-08 9.04e-08 1.18e-08 3.50e-06
36Cl 7.72e-08 4.18e-07 7.66e-08 4.05e-07 7.95e-08 3.24e-06
37Ar 7.83e-06 1.84e-05 7.79e-06 1.81e-05 8.08e-06 3.28e-05
39Ar 6.02e-10 4.02e-09 5.91e-10 3.96e-09 6.93e-10 1.51e-07
40K 4.76e-09 2.83e-08 4.66e-09 2.71e-08 5.58e-09 2.71e-07
41Ca 3.21e-06 3.27e-06 3.21e-06 3.21e-06 4.16e-06 5.64e-06
44Ti 1.78e-03 1.52e-05 1.78e-03 1.52e-05 1.83e-03 1.04e-05
48V 1.01e-06 4.33e-08 1.02e-06 4.29e-08 1.53e-06 8.12e-08
49V 3.26e-07 1.59e-07 3.29e-07 1.59e-07 5.10e-07 7.22e-07
48Cr 3.78e-03 3.68e-04 3.79e-03 3.69e-04 3.92e-03 2.57e-04
49Cr 3.03e-05 2.00e-05 3.06e-05 1.99e-05 4.15e-05 2.83e-05
51Cr 2.49e-06 7.82e-07 2.50e-06 7.66e-07 2.88e-06 1.11e-05
51Mn 2.89e-04 4.88e-05 2.90e-04 4.83e-05 3.09e-04 9.16e-05
52Mn 8.90e-06 2.55e-06 8.96e-06 2.55e-06 1.13e-05 3.71e-06
53Mn 4.78e-06 1.67e-05 4.84e-06 1.65e-05 6.96e-06 1.30e-04
54Mn 3.05e-10 2.43e-08 4.66e-10 2.29e-08 5.57e-09 6.93e-07
52Fe 7.35e-03 7.92e-03 7.36e-03 7.93e-03 7.88e-03 5.96e-03
53Fe 9.18e-05 5.52e-04 9.29e-05 5.48e-04 1.29e-04 8.69e-04
55Fe 9.68e-07 2.18e-05 9.85e-07 2.15e-05 1.73e-06 4.28e-04
59Fe 2.84e-11 1.49e-09 2.75e-10 1.53e-08 6.90e-09 3.33e-07
60Fe 8.26e-11 7.26e-09 8.13e-10 6.97e-08 1.27e-08 9.60e-06
55Co 9.19e-04 2.81e-03 9.21e-04 2.79e-03 9.70e-04 5.87e-03
56Co 3.02e-06 8.91e-06 3.05e-06 8.82e-06 4.15e-06 2.65e-05
57Co 1.07e-06 3.01e-06 1.11e-06 3.02e-06 2.81e-06 4.73e-05
58Co 3.90e-10 5.81e-09 2.39e-09 8.90e-09 1.07e-07 1.71e-07
60Co 1.59e-10 5.96e-09 1.55e-09 5.88e-08 2.97e-08 1.84e-06
56Ni 1.49e-02 3.24e-01 1.49e-02 3.24e-01 1.49e-02 2.78e-01
57Ni 1.29e-03 4.50e-03 1.29e-03 4.47e-03 1.31e-03 7.79e-03
59Ni 9.42e-06 1.28e-05 9.54e-06 1.28e-05 1.61e-05 3.07e-05
63Ni 7.89e-11 3.81e-09 7.46e-10 3.63e-08 1.10e-08 2.66e-06
62Zn 1.24e-04 3.90e-04 1.26e-04 3.84e-04 1.75e-04 1.12e-03
65Zn 2.13e-07 8.52e-09 2.32e-07 6.73e-08 6.21e-07 1.77e-07
65Ge 2.95e-06 2.37e-07 2.95e-06 2.36e-07 2.93e-06 2.15e-07
