12C 5.24e-06 3.11e-06 5.27e-06 3.12e-06 5.65e-06 1.23e-06
13C 1.01e-09 3.17e-12 1.00e-09 3.27e-12 8.18e-10 1.04e-12
14N 1.38e-07 7.05e-13 1.20e-06 7.21e-13 3.54e-05 4.99e-11
15N 2.43e-09 1.14e-12 2.56e-09 1.15e-12 6.49e-09 1.37e-10
16O 3.74e-03 7.48e-04 3.74e-03 7.47e-04 4.02e-03 7.62e-04
17O 1.96e-10 1.02e-16 1.60e-09 1.02e-16 4.67e-08 5.95e-16
18O 4.18e-09 3.96e-18 1.18e-08 3.96e-18 2.56e-07 6.23e-11
19F 8.08e-10 9.86e-20 9.57e-10 9.97e-20 5.73e-09 3.40e-14
20Ne 7.67e-07 4.48e-08 1.02e-06 4.43e-08 9.37e-06 3.90e-08
21Ne 7.03e-09 1.52e-13 7.80e-09 1.51e-13 3.29e-08 2.64e-13
22Ne 1.11e-08 1.74e-13 2.98e-08 1.77e-13 6.33e-07 6.86e-10
23Na 2.98e-09 3.96e-11 9.36e-09 3.91e-11 2.15e-07 3.04e-10
24Mg 2.98e-04 2.07e-05 3.03e-04 2.15e-05 3.40e-04 9.17e-06
25Mg 2.44e-07 2.90e-09 2.72e-07 3.04e-09 1.19e-06 1.83e-09
26Mg 3.30e-07 1.89e-09 3.59e-07 1.97e-09 1.31e-06 3.77e-09
27Al 2.51e-06 3.15e-07 2.57e-06 3.23e-07 3.20e-06 3.61e-07
28Si 5.55e-02 4.54e-02 5.55e-02 4.54e-02 5.62e-02 4.43e-02
29Si 4.59e-05 3.15e-06 4.62e-05 3.18e-06 5.07e-05 7.57e-06
30Si 6.09e-05 2.80e-06 6.15e-05 2.88e-06 6.96e-05 1.62e-05
31P 3.60e-05 3.34e-06 3.62e-05 3.33e-06 3.94e-05 1.03e-05
32S 2.45e-02 3.76e-02 2.45e-02 3.76e-02 2.45e-02 3.35e-02
33S 2.65e-05 3.98e-06 2.65e-05 3.94e-06 2.85e-05 1.06e-05
34S 1.80e-04 2.18e-05 1.80e-04 2.15e-05 1.96e-04 1.15e-04
36S 4.31e-10 8.10e-11 4.67e-10 8.51e-11 1.50e-09 7.47e-10
35Cl 1.00e-05 1.85e-06 1.00e-05 1.83e-06 1.15e-05 4.61e-06
37Cl 3.57e-06 8.73e-07 3.57e-06 8.62e-07 3.95e-06 1.94e-06
36Ar 4.34e-03 9.35e-03 4.34e-03 9.36e-03 4.35e-03 7.97e-03
38Ar 7.81e-05 1.57e-05 7.81e-05 1.52e-05 8.93e-05 7.88e-05
40Ar 7.68e-11 1.97e-11 8.59e-11 1.92e-11 3.92e-10 9.32e-11
39K 1.51e-05 2.95e-06 1.52e-05 2.92e-06 1.98e-05 5.22e-06
41K 9.97e-07 2.58e-07 1.00e-06 2.55e-07 1.30e-06 4.85e-07
40Ca 5.72e-03 1.09e-02 5.72e-03 1.09e-02 5.85e-03 9.10e-03
42Ca 2.19e-06 6.32e-07 2.20e-06 6.16e-07 2.93e-06 2.14e-06
43Ca 2.60e-06 5.40e-07 2.59e-06 5.43e-07 2.42e-06 1.29e-07
44Ca 1.53e-04 2.05e-05 1.53e-04 2.05e-05 1.74e-04 1.15e-05
46Ca 1.45e-13 2.14e-15 1.40e-12 6.86e-15 4.08e-11 4.18e-13
48Ca 6.27e-12 3.32e-21 6.27e-11 1.37e-19 1.88e-09 7.17e-15
45Sc 4.64e-07 4.56e-08 4.68e-07 4.52e-08 7.37e-07 8.50e-08
46Ti 2.95e-06 3.22e-07 2.96e-06 3.14e-07 3.55e-06 1.59e-06
47Ti 5.71e-06 9.79e-07 5.72e-06 9.79e-07 6.56e-06 5.31e-07
48Ti 7.17e-04 3.52e-04 7.19e-04 3.53e-04 8.03e-04 2.57e-04
49Ti 1.39e-05 1.63e-05 1.40e-05 1.62e-05 1.67e-05 2.68e-05
50Ti 1.32e-11 1.44e-12 7.86e-11 2.04e-11 2.30e-09 1.32e-08
50V 5.28e-11 1.14e-11 6.52e-11 1.50e-11 6.19e-10 2.61e-10
51V 3.15e-05 4.01e-05 3.16e-05 3.97e-05 3.63e-05 8.80e-05
50Cr 4.09e-05 5.39e-05 4.10e-05 5.29e-05 4.57e-05 2.66e-04
52Cr 2.04e-03 7.80e-03 2.05e-03 7.81e-03 2.24e-03 6.11e-03
53Cr 7.19e-05 5.16e-04 7.21e-05 5.13e-04 8.16e-05 8.97e-04
54Cr 4.45e-09 7.59e-10 4.77e-09 1.14e-09 2.32e-08 1.71e-07
55Mn 2.14e-04 2.63e-03 2.15e-04 2.61e-03 2.32e-04 6.14e-03
54Fe 1.48e-03 7.96e-03 1.49e-03 7.82e-03 1.77e-03 3.78e-02
56Fe 1.24e-02 8.47e-01 1.24e-02 8.48e-01 1.14e-02 7.46e-01
57Fe 3.04e-04 1.77e-02 3.04e-04 1.76e-02 3.00e-04 3.35e-02
58Fe 1.15e-09 2.69e-10 2.46e-09 4.32e-10 3.98e-08 4.95e-07
59Co 5.17e-05 7.12e-04 5.10e-05 7.06e-04 3.47e-05 2.05e-03
58Ni 1.91e-04 1.83e-02 1.91e-04 1.79e-02 2.11e-04 8.08e-02
60Ni 2.72e-04 1.54e-02 2.71e-04 1.54e-02 2.42e-04 8.87e-03
61Ni 2.01e-05 5.15e-04 2.00e-05 5.14e-04 1.78e-05 5.10e-04
62Ni 2.09e-05 3.08e-03 2.10e-05 3.04e-03 2.27e-05 7.57e-03
64Ni 1.73e-11 1.23e-13 1.72e-10 1.22e-12 5.06e-09 1.28e-09
63Cu 7.84e-06 1.22e-06 7.82e-06 1.20e-06 7.33e-06 5.23e-06
64Zn 3.52e-05 4.88e-05 3.49e-05 4.92e-05 2.72e-05 1.69e-05
66Zn 2.86e-06 5.82e-05 2.86e-06 5.75e-05 2.69e-06 1.01e-04
67Zn 1.76e-07 3.39e-08 1.80e-07 3.34e-08 1.95e-07 9.78e-08
68Zn 8.39e-08 1.34e-08 1.09e-07 1.31e-08 1.30e-07 1.00e-07
70Zn 2.98e-13 4.12e-19 2.94e-12 4.02e-18 8.27e-11 1.07e-15
69Ga 3.50e-09 5.02e-13 6.67e-09 3.00e-12 7.07e-09 2.14e-11
71Ga 2.93e-10 3.84e-14 7.98e-10 1.26e-13 1.31e-09 1.23e-12
