  0  0 H     6.1592E+00 6.8845E+00 8.5593E+00 1.0135E+01 1.1576E+01 1.4539E+01 2.0463E+01 2.5220E+01 3.6732E+01
  0  0 H2    2.9523E-06 3.6682E-06 5.8878E-06 7.3598E-06 8.8318E-06 1.1777E-05 1.7670E-05 2.3570E-05 3.5377E-05
  0  0 H3    5.4069E-29 3.1300E-26 2.0669E-16 4.3294E-14 2.2082E-13 2.6141E-12 1.4364E-11 4.3895E-11 1.3806E-10
  0  0 He3   3.6548E-04 3.9439E-04 4.6986E-04 5.4836E-04 6.2781E-04 7.8911E-04 1.1168E-03 1.3396E-03 1.7584E-03
  0  0 He4   4.6327E+00 5.1226E+00 7.1652E+00 8.3288E+00 7.3349E+00 1.0974E+01 2.1610E+01 3.0098E+01 5.1977E+01
  0  0 Li6   5.9770E-11 7.4266E-11 1.1972E-10 1.5018E-10 1.8090E-10 2.4319E-10 3.6984E-10 4.9849E-10 7.5772E-10
  0  0 Li7   8.4900E-10 1.0549E-09 1.7985E-09 2.2774E-09 2.7630E-09 3.8796E-09 5.6519E-09 7.2343E-09 1.1083E-08
  0  0 Be7   1.4797E-18 4.6861E-16 1.1940E-14 4.7919E-12 8.4431E-12 1.1629E-11 2.0945E-11 1.5975E-11 3.0266E-12
  0  0 Be9   2.2919E-11 2.6008E-11 6.2224E-11 7.6757E-11 9.1030E-11 1.1843E-10 1.7102E-10 1.9062E-10 2.9079E-10
  0  0 Be10  1.0346E-59 1.1587E-59 5.8796E-60 6.5850E-60 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 B10   2.5435E-10 2.8155E-10 3.8508E-10 5.9700E-10 6.9818E-10 8.9221E-10 1.2645E-09 1.4327E-09 2.1285E-09
  0  0 B11   8.0392E-09 8.9875E-09 1.1279E-08 1.3480E-08 1.5659E-08 2.0470E-08 3.0119E-08 3.7374E-08 5.4080E-08
  0  0 C12   1.1404E-01 2.2096E-01 4.0941E-01 6.1944E-01 2.5054E-02 3.1933E-02 3.9826E-01 1.1226E+00 2.0178E+00
  0  0 C13   6.9180E-04 7.7869E-04 1.0411E-03 1.2839E-03 1.4423E-03 1.8031E-03 1.7254E-03 1.7021E-03 2.3899E-03
  0  0 C14   3.1689E-06 2.7591E-07 2.5505E-06 6.8276E-06 2.0089E-16 4.0063E-14 5.1006E-13 8.8251E-12 7.0191E-11
  0  0 N13   1.0186E-13 2.5353E-13 3.0317E-13 1.0248E-12 3.2838E-15 6.9372E-15 2.1346E-14 4.6778E-14 4.7262E-14
  0  0 N14   3.3092E-02 3.6630E-02 4.3741E-02 5.9377E-02 6.7792E-02 1.0455E-01 2.0755E-01 2.8556E-01 4.9749E-01
  0  0 N15   6.7973E-06 7.5037E-06 1.3543E-05 1.2828E-05 1.2692E-05 1.6330E-05 2.5292E-05 3.1784E-05 4.7190E-05
  0  0 N16   7.9870E-28 5.3538E-27 4.0444E-30 4.7504E-24 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 O15   2.2080E-17 1.3501E-17 3.6789E-17 3.0459E-16 5.9396E-16 1.2345E-15 3.8611E-15 8.2929E-15 7.6850E-15
  0  0 O16   2.4337E-01 5.8234E-01 1.2501E+00 2.4724E+00 7.3782E-02 8.7253E-02 1.4910E-01 2.4192E-01 3.6819E-01
  0  0 O17   5.5634E-05 5.5608E-05 4.6201E-05 4.7633E-05 4.0707E-05 4.1705E-05 5.3011E-05 6.1316E-05 7.9192E-05
  0  0 O18   3.6454E-03 3.3347E-03 6.3061E-03 4.0082E-03 1.4544E-04 1.8099E-04 2.3255E-04 2.6242E-04 3.2941E-04
  0  0 O19   3.3333E-21 4.8176E-20 7.2472E-23 1.2197E-20 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 F17   5.8782E-25 7.4662E-25 4.0567E-25 7.1269E-20 1.4944E-19 3.0764E-19 9.9201E-19 2.1316E-18 1.8900E-18
  0  0 F18   7.0298E-08 8.9173E-08 5.4537E-08 1.1848E-08 3.6528E-20 7.1896E-20 2.3705E-19 4.8764E-19 3.9872E-19
  0  0 F19   3.6757E-06 4.0664E-06 5.4592E-06 6.2331E-06 6.2210E-06 7.3308E-06 1.3569E-05 1.5300E-05 2.5448E-05
  0  0 F20   1.6303E-22 3.3388E-22 3.0454E-24 1.0343E-20 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Ne20  3.8117E-02 1.2930E-01 3.8949E-01 8.6041E-01 2.2088E-02 2.9642E-02 4.8810E-02 6.4587E-02 1.0312E-01
  0  0 Ne21  7.4539E-05 1.5323E-04 3.1544E-04 9.1246E-04 1.0750E-04 1.1949E-04 1.4110E-04 1.5185E-04 1.8422E-04
  0  0 Ne22  7.4827E-03 1.1900E-02 3.0063E-02 2.8005E-02 1.1819E-03 1.4120E-03 1.6701E-02 4.9788E-02 1.0456E-01
  0  0 Ne23  1.5462E-14 5.6904E-14 4.4308E-15 8.2108E-15 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Na21  3.5808E-16 1.2292E-15 8.3591E-17 1.2464E-17 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Na22  8.1981E-08 5.2698E-07 1.2238E-06 7.9464E-06 3.4774E-18 6.6346E-18 2.2668E-17 5.0498E-17 2.9456E-17
  0  0 Na23  1.0372E-03 2.4432E-03 6.5923E-03 2.1658E-02 1.4343E-03 2.3296E-03 5.1006E-03 7.5270E-03 1.3637E-02
  0  0 Na24  7.7079E-07 1.0479E-06 6.0240E-07 6.6706E-06 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Mg23  1.3997E-15 4.5208E-15 2.9054E-16 4.2877E-18 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Mg24  1.8316E-02 3.8829E-02 1.0846E-01 1.1542E-01 1.0651E-02 1.4370E-02 2.3921E-02 3.1850E-02 5.1235E-02
  0  0 Mg25  1.5868E-03 4.1404E-03 1.1411E-02 2.2406E-02 9.8194E-04 1.1694E-03 1.5272E-03 1.8410E-03 2.5277E-03
  0  0 Mg26  1.9111E-03 4.1761E-03 1.0573E-02 2.2083E-02 1.9585E-03 2.7103E-03 4.6684E-03 6.1815E-03 9.7248E-03
  0  0 Mg27  5.7715E-13 1.0556E-12 1.1214E-12 3.5737E-13 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Al25  1.0400E-18 2.7220E-18 1.7553E-18 9.5968E-18 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Al26  1.9245E-05 3.8809E-05 6.2739E-05 7.5849E-05 3.6955E-06 1.2483E-05 5.8676E-05 1.2348E-04 3.6741E-04
  0  0 Al27  2.0263E-03 4.4265E-03 1.2025E-02 1.7666E-02 1.1614E-03 1.6547E-03 3.0396E-03 4.3295E-03 7.5870E-03
  0  0 Al28  1.3970E-12 7.1008E-13 2.9798E-12 4.8808E-13 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Si27  5.8708E-18 2.7627E-18 2.0571E-17 1.0487E-19 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Si28  6.5992E-02 1.0543E-01 1.3740E-01 1.2379E-01 1.1793E-02 1.5909E-02 2.6485E-02 3.5252E-02 5.6701E-02
  0  0 Si29  1.3367E-03 2.4870E-03 5.4529E-03 5.1387E-03 6.2015E-04 8.3656E-04 1.3932E-03 1.8558E-03 2.9864E-03
  0  0 Si30  2.2603E-03 3.8749E-03 6.9353E-03 5.0028E-03 4.2294E-04 5.7058E-04 9.5064E-04 1.2685E-03 2.0432E-03
  0  0 Si31  2.5132E-08 4.6428E-08 7.7393E-08 9.9980E-08 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Si32  5.3007E-09 9.1128E-09 3.6105E-08 4.7541E-08 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 P29   2.0956E-20 6.9046E-20 3.2052E-21 4.6323E-22 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 P30   1.1398E-12 5.6503E-13 1.6054E-12 2.1491E-13 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 P31   4.5197E-04 8.4822E-04 1.2662E-03 1.5419E-03 1.1244E-04 1.5169E-04 2.5315E-04 3.3973E-04 5.4829E-04
  0  0 P32   5.2227E-07 1.2188E-06 3.3177E-06 3.8196E-06 8.1576E-28 3.0878E-28 1.0562E-32 1.6036E-32 2.1694E-32
  0  0 P33   3.8568E-07 6.1802E-07 1.1361E-06 1.1082E-06 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 P34   1.5073E-20 1.4682E-20 1.0944E-21 5.9540E-20 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 S31   6.5215E-22 4.7483E-22 7.3940E-21 5.2135E-24 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 S32   2.7089E-02 4.0486E-02 4.3993E-02 4.5942E-02 5.6509E-03 7.6232E-03 1.2686E-02 1.6866E-02 2.7111E-02
  0  0 S33   2.0529E-04 3.9034E-04 4.6973E-04 7.1069E-04 4.6655E-05 6.2938E-05 1.0878E-04 1.6089E-04 2.7207E-04
  0  0 S34   1.6552E-03 2.9760E-03 3.1532E-03 4.9044E-03 2.7133E-04 3.6603E-04 6.0944E-04 8.1211E-04 1.3069E-03
  0  0 S35   3.9541E-07 9.3930E-07 1.8299E-06 4.6324E-06 5.5007E-27 2.0799E-27 7.1120E-32 1.0799E-31 1.4602E-31
  0  0 S36   1.1162E-06 1.8474E-06 4.4246E-06 1.0495E-05 1.3394E-06 1.8068E-06 3.0076E-06 4.0022E-06 6.4363E-06
  0  0 S37   3.1979E-18 6.8877E-18 3.9127E-18 2.5633E-17 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cl33  1.6361E-23 2.8697E-23 4.5037E-24 1.2136E-24 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cl34  4.1769E-26 1.2339E-25 1.1203E-25 5.1376E-28 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Cl35  1.4446E-04 2.4461E-04 2.8619E-04 5.7247E-04 1.1836E-04 1.5967E-04 2.6538E-04 3.5149E-04 5.6400E-04
  0  0 Cl36  8.2240E-07 1.8489E-06 3.1277E-06 4.8439E-06 3.7176E-13 1.1243E-10 2.0309E-07 1.2165E-06 2.9795E-06
  0  0 Cl37  2.9438E-05 4.2286E-05 7.9747E-05 1.4641E-04 3.9990E-05 5.3947E-05 9.2964E-05 1.3680E-04 2.2992E-04
  0  0 Cl38  1.3018E-11 4.8463E-12 7.0751E-12 2.3536E-11 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Ar36  4.8903E-03 6.7719E-03 7.2278E-03 6.9918E-03 1.0795E-03 1.4562E-03 2.4212E-03 3.2098E-03 5.1524E-03
  0  0 Ar37  8.9227E-06 1.7792E-05 1.8252E-05 3.6220E-05 7.5042E-22 2.9578E-22 1.1185E-22 1.1537E-24 4.6628E-24
  0  0 Ar38  6.5969E-04 1.1825E-03 1.2307E-03 2.2337E-03 2.0718E-04 2.7948E-04 4.6508E-04 6.1837E-04 9.9413E-04
  0  0 Ar39  3.4281E-07 7.9207E-07 2.3752E-06 7.9241E-06 1.1155E-22 3.1556E-23 1.7099E-27 2.9147E-27 5.8839E-27
  0  0 Ar40  3.4895E-07 5.0221E-07 1.1414E-06 2.9882E-06 3.4879E-07 4.7053E-07 7.8334E-07 1.0502E-06 1.7114E-06
  0  0 Ar41  9.4754E-11 9.7786E-11 1.1795E-10 4.9811E-10 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 K37   6.4885E-32 5.2813E-32 1.2963E-33 3.6026E-32 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 K38   4.2340E-15 3.0960E-15 2.5585E-14 5.5387E-14 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 K39   6.7515E-05 1.0529E-04 1.2401E-04 1.9956E-04 5.4920E-05 7.4089E-05 1.2335E-04 1.6426E-04 2.6423E-04
  0  0 K40   2.5481E-07 6.0714E-07 1.3951E-06 2.4012E-06 8.8644E-08 1.1975E-07 3.8402E-07 1.2011E-06 2.4585E-06
  0  0 K41   2.6053E-06 3.3190E-06 5.4208E-06 8.1499E-06 4.1667E-06 5.6210E-06 9.3549E-06 1.2523E-05 2.0158E-05
  0  0 K42   1.9830E-08 1.7717E-08 1.7730E-08 6.4605E-08 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Ca40  4.4365E-03 5.8013E-03 6.3790E-03 5.4988E-03 1.1971E-03 1.6149E-03 2.6860E-03 3.5647E-03 5.7254E-03
  0  0 Ca41  3.5157E-06 7.1361E-06 1.1009E-05 1.5063E-05 3.1059E-12 9.1197E-10 2.1411E-06 1.0824E-05 2.3688E-05
  0  0 Ca42  2.0971E-05 3.8381E-05 5.1083E-05 9.8976E-05 8.3892E-06 1.1317E-05 1.9023E-05 2.7192E-05 4.5010E-05
  0  0 Ca43  1.7164E-06 2.8529E-06 7.3771E-06 1.5368E-05 1.7921E-06 2.4176E-06 4.0318E-06 5.4873E-06 8.9110E-06
  0  0 Ca44  1.7899E-05 2.1862E-05 3.9322E-05 7.3984E-05 2.8335E-05 3.8225E-05 6.3600E-05 8.4527E-05 1.3584E-04
  0  0 Ca45  1.9649E-07 3.0665E-07 7.2647E-07 2.7035E-06 2.8289E-26 1.0691E-26 3.6553E-31 5.5506E-31 7.5038E-31
  0  0 Ca46  1.1412E-07 1.0613E-07 3.1728E-07 1.7107E-06 5.6805E-08 7.6631E-08 1.2748E-07 1.6930E-07 2.7203E-07
  0  0 Ca47  1.0388E-09 1.4098E-09 4.5683E-09 2.4451E-08 1.0713E-30 4.0531E-31 1.3871E-35 2.1059E-35 2.8459E-35
  0  0 Ca48  1.6101E-06 1.8428E-06 2.5181E-06 3.1303E-06 2.7710E-06 3.7382E-06 6.2218E-06 8.2769E-06 1.3309E-05
  0  0 Ca49  4.6150E-17 1.4232E-16 2.7284E-17 3.2963E-17 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Sc41  3.0866E-47 1.3777E-47 1.1861E-50 5.0766E-46 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Sc42  1.2346E-40 1.4947E-40 2.1025E-43 2.3391E-43 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Sc43  3.2134E-08 2.8113E-08 4.1195E-08 5.4273E-08 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Sc44  1.8721E-09 4.1474E-09 7.7617E-09 1.1194E-08 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Sc45  8.4784E-07 1.3173E-06 3.7742E-06 8.6623E-06 8.9698E-07 1.2100E-06 2.0568E-06 2.8767E-06 4.7435E-06
  0  0 Sc46  4.9462E-08 1.3188E-07 3.1523E-07 1.2322E-06 1.0041E-26 3.8013E-27 1.2945E-31 1.9677E-31 2.6760E-31
  0  0 Sc47  9.5205E-09 2.9225E-08 6.8698E-08 2.3670E-07 8.1642E-31 3.0886E-31 1.0570E-35 1.6049E-35 2.1688E-35
  0  0 Sc48  2.9587E-09 6.6529E-09 1.1245E-08 4.8496E-08 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
  0  0 Sc49  2.5961E-12 4.0531E-12 6.1089E-12 3.5162E-11 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00 0.0000E+00
